Gene,Unnamed: 0,Count,Mean,Std,q1,q2,q3,q4,A,B
ppiA,3738,419,0.005864865,0.004986332,0.001792115,0.005376344,0.008960573,0.019713262,298,121
dnaK,3740,417,0.000354335,0.000483257,0,0,0.000517598,0.005175983,297,120
group_2453,3742,4,0.00376773,0.003483208,0,0.003546099,0.006205674,0.008865248,3,1
group_587,3743,417,0.003853802,0.018259655,0,0.000668896,0.001337793,0.277591973,296,121
group_652,3744,418,0.024643079,0.100606776,0.000310559,0.000931677,0.004037267,0.536024845,297,121
hemL,3745,416,0.001452522,0.001501943,0,0.00078064,0.00312256,0.004683841,295,121
oatA_1,3746,483,0.241580291,0.267400639,0.017716535,0.066929134,0.474409449,0.919291339,344,139
group_248,3747,422,0.018113135,0.092450128,0,0.000886525,0.000886525,0.987588652,298,124
lcfB,3748,419,0.004300143,0.019837657,0.001915709,0.002554278,0.003831418,0.300766284,298,121
malP_2,3749,418,0.034492056,0.057381976,0,0.002949853,0.029498525,0.174041298,297,121
rpsM,3750,415,1.32E-05,0.000190552,0,0,0,0.002754821,294,121
group_3750,3752,2,0.000241196,0.000241196,0,0.000241196,0.000482393,0.000482393,2,0
rplP,3753,80,0.000315278,0.00078527,0,0,0,0.004444444,52,28
tufA,3755,402,0.142995959,0.316933629,0,0.000843882,0.004219409,0.891983122,273,129
group_1602,3756,4,0.013157895,0.015269206,0,0.003508772,0.031578947,0.035087719,3,1
group_1025,3757,344,0.00278268,0.002830152,0,0.003508772,0.003508772,0.014035088,250,94
fabF_2,3758,417,0.003985172,0.055727797,0,0,0,0.807692308,296,121
ispH,3759,419,0.005780673,0.009874861,0.001031992,0.002063983,0.003095975,0.031991744,298,121
group_612,3760,7,0.325488493,0.282757281,0,0.493617021,0.585106383,0.64893617,5,2
group_989,3761,15,0.22991553,0.208247666,0,0.292397661,0.403508772,0.56871345,6,9
group_208,3762,831,0.371543185,0.365757317,0.001727116,0.549222798,0.736614853,0.7582038,590,241
group_2009,3763,417,0.000135125,0.00044159,0,0,0,0.003891051,296,121
group_2413,3764,124,0.002547776,0.004477391,0,0,0.005291005,0.015873016,101,23
skp,3765,417,0.006566467,0.005816172,0.001996008,0.003992016,0.011976048,0.021956088,296,121
ung,3766,417,0.000495231,0.000779993,0,0,0.001515152,0.004545455,296,121
aroB,3767,419,0.000875542,0.000801103,0,0.000925926,0.000925926,0.00462963,298,121
group_1597,3770,7,0.171687723,0.206739395,0,0,0.420634921,0.420634921,7,0
group_1065,3771,417,0.004453896,0.029928698,0,0.001492537,0.002985075,0.310447761,296,121
group_1642,3772,2,0.211077844,0.211077844,0,0.211077844,0.422155689,0.422155689,2,0
cysT,3773,425,0.153704009,0.155235891,0.001153403,0.250288351,0.261822376,0.994232987,304,121
group_761,3774,422,0.021249709,0.101459851,0,0.00110011,0.00220022,0.940594059,297,125
group_146,3775,273,0.094989078,0.144138189,0.003340757,0.014476615,0.291759465,0.756124722,181,92
group_293,3776,424,0.026538739,0.130457708,0.000524659,0.000524659,0.001049318,0.986883526,299,125
group_689,3777,419,0.004033926,0.033273397,0,0,0.001587302,0.568253968,298,121
group_912,3778,27,0.011254052,0.008414437,0.001501502,0.015015015,0.018018018,0.024024024,9,18
group_40,3779,136,0.191329802,0.165171395,0.035369775,0.189710611,0.247588424,0.556270096,105,31
fcuA,3781,419,0.002561347,0.004985129,0,0.002597403,0.002597403,0.072727273,298,121
apxIB_2,3782,143,0.01451115,0.091426302,0,0,0,0.956896552,140,3
dedA,3785,417,0.005794341,0.058793423,0,0,0,0.60620155,296,121
ppc,3786,417,0.001863291,0.001129796,0.001104972,0.001841621,0.002578269,0.008471455,296,121
mobA,3787,422,0.021757413,0.094526391,0,0.001626016,0.001626016,0.913821138,301,121
maeB,3788,419,0.00206647,0.001245243,0.00156128,0.00234192,0.00312256,0.006245121,298,121
alsT_2,3789,417,0.0007703,0.000762213,0,0.00070028,0.00140056,0.004201681,296,121
comM,3790,420,0.009528437,0.052201578,0.001336005,0.002004008,0.003340013,0.994655979,299,121
group_3391,3791,4,0.001157407,0.001157407,0,0.001157407,0.002314815,0.002314815,4,0
recA,3792,419,0.002135721,0.02741051,0,0,0,0.400191022,298,121
group_1116,3797,419,0.001812257,0.01048775,0,0,0.002525253,0.154040404,298,121
group_1330,3798,323,0.004042999,0.02202612,0,0.002020202,0.002020202,0.167676768,215,108
group_1517,3799,208,0.038666604,0.156762657,0,0,0,0.693194925,137,71
group_1959,3800,418,0.002221281,0.001780508,0,0.002849003,0.004273504,0.007122507,297,121
argB,3802,417,0.002477548,0.002064999,0.001114827,0.002229654,0.004459309,0.008918618,296,121
greA,3806,416,0.00176756,0.002176305,0,0,0.004192872,0.008385744,295,121
ettA,3807,419,0.007284127,0.054913536,0.001192606,0.001788909,0.002385212,0.974358974,298,121
accB,3808,419,0.055004451,0.126054194,0,0.002164502,0.090909091,0.541125541,298,121
thrB,3809,419,0.002434834,0.002791543,0.001089325,0.002178649,0.003267974,0.025054466,298,121
iscU,3810,418,0.001334641,0.002068791,0,0,0.002583979,0.007751938,297,121
comEA,3811,421,0.000172947,0.000746735,0,0,0,0.006666667,302,119
group_2935,3813,2,0,0,0,0,0,0,0,2
pilE_7,3814,38,0.318243767,0.271768438,0.010666667,0.444,0.54,0.726666667,30,8
tbpB_2,3815,98,0.129051676,0.146345114,0.082548228,0.111709287,0.126514132,0.840735756,86,12
mutL_2,3816,409,0.009505396,0.067726844,0,0,0,0.97322468,290,119
hgbA,3817,419,0.00099231,0.000951429,0,0.001064963,0.002129925,0.005324814,298,121
group_909,3818,20,0.003993056,0.003955134,0,0.006944444,0.006944444,0.013888889,2,18
group_360,3819,7,0.188291375,0.169590372,0.051094891,0.154501217,0.238442822,0.576642336,4,3
group_547,3820,443,0.154720003,0.224752475,0,0,0.3515625,0.932291667,308,135
purN,3821,417,0.02594326,0.025063174,0.001383126,0.004149378,0.051175657,0.05670816,296,121
group_1464,3822,29,0.013946936,0.046772269,0,0,0.00330033,0.191419142,22,7
group_1659,3825,4,0.361702128,0.361702128,0,0.361702128,0.723404255,0.723404255,4,0
metE,3826,419,0.002467542,0.025656339,0.000439174,0.000878349,0.000878349,0.374176548,298,121
birA,3827,416,0.002899424,0.002300639,0.001124227,0.002248454,0.005059022,0.011804384,295,121
qseB,3828,419,0.091163197,0.174548381,0,0.004424779,0.07079646,0.663716814,298,121
fumC,3829,419,0.020074378,0.11182157,0.001439885,0.002159827,0.00287977,0.753059755,298,121
group_2846,3831,2,0,0,0,0,0,0,2,0
group_2408,3832,417,0.009642303,0.007610649,0.001317523,0.013175231,0.015810277,0.027667984,296,121
group_609,3833,20,0.005138889,0.005434444,0,0.006944444,0.006944444,0.020833333,18,2
group_992,3834,8,0.012629056,0.011382627,0,0.016224189,0.017699115,0.03539823,7,1
group_434,3835,375,0.004430802,0.004429333,0,0.007407407,0.007407407,0.022222222,264,111
group_213,3836,458,0.21968622,0.25162687,0.001504891,0.223476298,0.41986456,0.9917231,337,121
group_1424,3837,418,0.001897823,0.026093419,0,0,0,0.380952381,297,121
group_1619,3838,3,0.010928962,0.012218951,0,0,0.024590164,0.024590164,0,3
atpC,3839,417,0.012009618,0.008646074,0.002364066,0.014184397,0.016548463,0.035460993,296,121
group_3576,3841,3,0,0,0,0,0,0,1,2
group_1982,3843,407,3.47E-05,0.000348963,0,0,0,0.003546099,291,116
lagD_2,3844,219,0.136523787,0.179114334,0.00304414,0.01217656,0.188736682,0.584474886,185,34
group_649,3845,5,0.251428571,0.210422316,0,0.192857143,0.5,0.5,4,1
group_253,3846,420,0.018027473,0.058812356,0.002643754,0.00462657,0.005948447,0.954395241,299,121
group_474,3848,15,0.248330649,0.207725023,0,0.18115942,0.485507246,0.492753623,4,11
group_2675,3849,18,0.001657263,0.0018976,0,0.001508296,0.001508296,0.006033183,17,1
group_2052,3850,161,0,0,0,0,0,0,152,9
group_2387,3851,3,0.006406406,0.005174314,0,0.005405405,0.010810811,0.012612613,2,1
group_2806,3852,4,0.000952381,0.000952381,0,0.000952381,0.001904762,0.001904762,4,0
group_2448,3853,2,0,0,0,0,0,0,2,0
group_80,3854,520,0.211926706,0.244592039,0.030544489,0.058432935,0.517928287,0.847277556,385,135
bcp,3855,418,2.19E-05,0.000223271,0,0,0,0.002298851,297,121
group_1682,3857,2,0.21031746,0.21031746,0,0.21031746,0.420634921,0.420634921,1,1
group_1557,3858,27,0.047100217,0.169947809,0,0,0,0.66030881,23,4
group_1919,3859,406,0.001386429,0.002343526,0,0,0.005128205,0.01025641,292,114
ribD,3860,419,0.018383775,0.020515459,0.000900901,0.006306306,0.041441441,0.063963964,298,121
arcB,3861,417,0.001030674,0.001000335,0,0.001004016,0.002008032,0.007028112,296,121
tyrB,3862,416,0.003398629,0.002500062,0.000831947,0.004159734,0.004991681,0.018302829,295,121
group_1298,3865,419,0.001851003,0.014948923,0,0,0.002008032,0.220883534,298,121
group_949,3866,24,0.034944801,0.055403632,0,0.000801282,0.103365385,0.223557692,21,3
group_507,3867,420,0.007171068,0.052828644,0,0,0.002358491,0.926886792,298,122
hhaIM,3869,417,0.000337186,0.000496093,0,0,0.001054852,0.002109705,296,121
group_4046,3870,422,0.002135072,0.002346195,0,0.003584229,0.003584229,0.010752688,300,122
group_2642,3871,2,0,0,0,0,0,0,1,1
group_2831,3874,50,0.005350715,0.00689933,0,0.000571755,0.009148085,0.031446541,50,0
group_443,3875,414,0.03366592,0.031142532,0.00170068,0.013605442,0.068027211,0.134353741,293,121
group_796,3876,417,0.009148349,0.046014391,0,0.003378378,0.011824324,0.675675676,297,120
ldhA,3877,416,0.001553228,0.005901835,0,0,0.00094697,0.072916667,295,121
topA,3878,417,0.018122887,0.021893782,0.013003901,0.016471608,0.021239705,0.323363676,296,121
cstA,3879,418,0.005690154,0.066206525,0,0.000480077,0.000480077,0.992318771,297,121
group_1413,3880,417,0.0051224,0.048153732,0,0,0,0.498442368,296,121
rfaC,3882,418,0.001593136,0.001541385,0,0.001031992,0.003095975,0.00619195,297,121
group_1009,3883,3,0.131502289,0.14288982,0,0.009363296,0.288389513,0.294007491,3,0
metR,3885,416,0.004721289,0.022853283,0.001075269,0.003225806,0.004301075,0.339784946,295,121
group_2731,3886,3,0,0,0,0,0,0,3,0
group_2942,3887,3,0.000590232,0.000659899,0,0,0.001328021,0.001328021,0,3
group_530,3888,418,0.008749239,0.049675777,0.002525253,0.003787879,0.006313131,0.929292929,297,121
secA_1,3889,418,0.002668669,0.029078099,0,0,0.001508296,0.423831071,297,121
emrB,3890,417,0.001219214,0.001389779,0,0.000656168,0.002624672,0.007217848,296,121
group_1560,3892,15,0.003607085,0.003623153,0,0.003623188,0.007246377,0.010869565,0,15
tnpR,3893,110,0.108458701,0.125493513,0,0,0.244821092,0.525423729,82,28
traI,3894,209,0.045477104,0.183564238,0,0.000417711,0.000417711,0.823308271,138,71
group_1488,3895,26,0.011180818,0.010387596,0.004016064,0.008032129,0.024096386,0.032128514,19,7
group_3432,3896,2,0,0,0,0,0,0,2,0
gph,3898,418,0.005969967,0.047004018,0,0.001269036,0.002538071,0.823604061,297,121
lgt,3899,418,0.000928507,0.000849571,0,0.001173709,0.001173709,0.004694836,297,121
ydcV,3900,419,0.003576283,0.041622277,0,0.001126126,0.001126126,0.606981982,298,121
ybaQ,3901,399,0.000491477,0.00118039,0,0,0,0.006410256,279,120
group_357,3902,213,0.109096086,0.168310213,0,0.006476684,0.327720207,0.955958549,103,110
group_2283,3903,126,0.00106955,0.001052185,0,0.001801802,0.001801802,0.003603604,39,87
group_2699,3906,10,0.006030151,0.004725875,0,0.006700168,0.010887772,0.010887772,2,8
cdiA2,3907,576,0.398322926,0.335320894,0.000558815,0.46130204,0.544565521,0.993294216,408,168
zipA,3908,419,0.001518613,0.002311724,0.000777001,0.001554002,0.002331002,0.04040404,298,121
ccsB,3909,419,0.0007909,0.000639143,0.000496032,0.000992063,0.000992063,0.003968254,298,121
epsL_1,3910,2,0,0,0,0,0,0,0,2
group_1886,3912,407,0.00012741,0.000736601,0,0,0,0.004385965,287,120
group_3255,3913,2,0.001736111,0.001736111,0,0.001736111,0.003472222,0.003472222,2,0
group_224,3916,71,0.031470803,0.027649408,0.00744879,0.018621974,0.05027933,0.150837989,63,8
group_2999,3917,3,0,0,0,0,0,0,0,3
group_2602,3918,7,0,0,0,0,0,0,7,0
group_2025,3919,417,0.00015814,0.000579181,0,0,0,0.004474273,296,121
ssuB,3921,419,0.001610767,0.001600484,0,0.001443001,0.002886003,0.005772006,298,121
dprA,3922,419,0.074056912,0.222785791,0.003364172,0.005046257,0.007569386,0.982338099,297,122
group_1274,3923,416,0.008708714,0.072543904,0,0.001190476,0.001190476,0.746428571,295,121
group_1786,3924,408,0.000997513,0.001448667,0,0,0.002777778,0.008333333,287,121
aruC,3927,423,0.028945756,0.127126491,0,0.00083682,0.00167364,0.960669456,298,125
group_1806,3928,417,0.00072827,0.000878311,0,0,0.001424501,0.005698006,296,121
group_1448,3929,25,0.002805479,0.003485046,0,0,0.00456621,0.00913242,19,6
group_3727,3931,2,0,0,0,0,0,0,1,1
group_1387,3932,413,0.002217032,0.005952612,0,0,0.004901961,0.039215686,294,119
group_1675,3933,3,0.056248762,0.06209711,0,0.001782531,0.124777184,0.126559715,1,2
group_1052,3934,331,0.001408314,0.001713364,0,0,0.002645503,0.010582011,235,96
rlmB_1,3935,417,0.004811308,0.033031456,0,0.001272265,0.002544529,0.34351145,296,121
per,3936,422,0.019181285,0.106624216,0,0.00081103,0.00081103,0.948905109,299,123
bamD,3937,419,0.001921519,0.001648461,0,0.001297017,0.003891051,0.007782101,298,121
group_2982,3938,2,0,0,0,0,0,0,2,0
fadM,3940,417,3.74E-05,0.000401441,0,0,0,0.0078125,296,121
group_625,3942,86,0.003112532,0.013639524,0,0,0,0.101449275,79,7
group_418,3943,420,0.02623385,0.111108636,0,0.001937984,0.003875969,0.86627907,295,125
group_1975,3944,416,0.001670598,0.001817419,0,0,0.003058104,0.012232416,297,119
group_1121,3948,405,0.000920019,0.00769057,0,0,0,0.079840319,287,118
group_1706,3949,297,0.000145292,0.00050091,0,0,0,0.003642987,269,28
mobA_2,3950,101,0.055571693,0.129613156,0,0,0.000769823,0.490377213,73,28
psd,3951,419,0.001106869,0.001024838,0,0.001282051,0.001282051,0.005128205,298,121
apt,3952,419,0.002195876,0.008488947,0,0,0,0.037414966,298,121
frmA_2,3954,419,0.04760069,0.061268574,0,0.088888889,0.088888889,0.70617284,298,121
group_2557,3955,3,0,0,0,0,0,0,0,3
group_2370,3956,16,0.000691372,0.001897602,0,0,0,0.005899705,9,7
group_2919,3957,3,0,0,0,0,0,0,0,3
mepH_2,3959,413,0.008512728,0.06897172,0,0,0,0.580524345,294,119
group_77,3960,22,0.403719965,0.360190919,0.068287037,0.234953704,0.841435185,0.923611111,12,10
yciB,3961,418,0.000401475,0.004726761,0,0,0,0.070175439,297,121
group_171,3962,411,0.107261981,0.177080886,0.006445672,0.055248619,0.060773481,0.976058932,289,122
group_756,3963,281,0.023274523,0.068436934,0,0.001360544,0.002721088,0.32244898,165,116
group_483,3964,18,0.084622597,0.129505794,0,0,0.129746835,0.379746835,17,1
group_925,3965,11,0.084986226,0.179187292,0,0.005555556,0.0125,0.493055556,11,0
asd,3966,417,0.000638977,0.0006011,0,0.000896057,0.000896057,0.003584229,296,121
ruvC,3967,419,0.000582755,0.000889356,0,0,0.001862197,0.005586592,298,121
prmC_2,3968,408,0.006390132,0.03515917,0,0,0.001587302,0.511111111,289,119
apbC,3971,419,0.020876547,0.010117812,0.015740741,0.021296296,0.026851852,0.05462963,298,121
group_1935,3972,416,6.03E-05,0.000432431,0,0,0,0.006289308,295,121
pglA,3973,449,0.340164308,0.327961581,0.005447471,0.306614786,0.688715953,0.971984436,317,132
group_1493,3974,417,0.001676656,0.006429673,0,0,0,0.045333333,296,121
group_131,3976,823,0.410716846,0.289964257,0.028636884,0.423825888,0.468499427,0.835051546,586,237
group_965,3977,3,0.103395062,0.085925754,0,0.107638889,0.125,0.232638889,2,1
lpxD_1,3978,569,0.463417327,0.446497662,0.003875969,0.304263566,0.953488372,0.988372093,412,157
ybcJ,3979,807,0.389903866,0.368298385,0.001949318,0.444444444,0.764132554,0.92202729,565,242
ftsQ,3980,419,0.000385705,0.0008513,0,0,0,0.005486968,298,121
hin,3984,208,0.006940585,0.007962324,0,0,0.016216216,0.016216216,137,71
group_3140,3986,15,0.000420967,0.000767838,0,0,0,0.001821494,15,0
group_3295,3987,2,0,0,0,0,0,0,2,0
group_1846,3988,281,0.007111903,0.008656433,0,0.001851852,0.018518519,0.022222222,165,116
group_1635,3989,3,0.09213688,0.101688887,0,0.002982849,0.20432513,0.207307979,2,1
group_397,3990,420,0.381416647,0.381997033,0,0.226158038,0.765667575,0.991825613,298,122
group_665,3991,418,0.002919418,0.018637893,0,0,0,0.218461538,297,121
group_458,3992,19,0.284714014,0.310118609,0.001085776,0.147665581,0.672095548,0.960912052,12,7
group_2464,3994,145,0.001094224,0.001233299,0,0,0.002020202,0.008080808,99,46
group_2243,3995,418,9.38E-05,0.000602842,0,0,0,0.003968254,297,121
dsbB,3996,417,0.02177175,0.071441759,0,0.001501502,0.001501502,0.27027027,296,121
speA,3997,419,0.004976678,0.053187091,0,0,0.000528262,0.966191231,298,121
fbpC,3998,419,0.002953216,0.015713095,0.000938967,0.001877934,0.002816901,0.235680751,298,121
group_2432,4000,13,0,0,0,0,0,0,11,2
group_633,4001,26,0.1508811,0.201280089,0.002188184,0.004376368,0.288840263,0.730853392,16,10
group_229,4002,419,0.010262439,0.056446541,0.000634518,0.002538071,0.003172589,0.883883249,297,122
hscB,4003,418,0.000899348,0.001040346,0,0,0.001996008,0.005988024,297,121
rpmA,4004,418,0,0,0,0,0,0,297,121
group_3116,4005,2,0,0,0,0,0,0,2,0
group_1663,4007,3,0.002962963,0.003312693,0,0,0.006666667,0.006666667,2,1
group_2541,4008,19,0,0,0,0,0,0,0,19
group_2694,4010,4,0,0,0,0,0,0,0,4
group_61,4011,188,0.104701003,0.068455042,0.044776119,0.106965174,0.151741294,0.417910448,162,26
group_740,4012,418,0.006179934,0.051330623,0,0.001488095,0.001488095,0.974702381,297,121
yqaA,4013,419,0.161286446,0.163414171,0,0.001626016,0.326829268,0.330081301,298,121
hemN_2,4014,418,0.001367284,0.000890476,0.000703235,0.00140647,0.002109705,0.003516174,297,121
group_933,4015,108,0.170094887,0.276686343,0,0,0.432588916,0.863523573,59,49
polC,4017,417,0.004391312,0.018226841,0.001061571,0.002123142,0.004246285,0.194267516,296,121
group_3642,4018,2,0.002487562,0.002487562,0,0.002487562,0.004975124,0.004975124,0,2
group_3258,4021,3,0,0,0,0,0,0,3,0
group_1137,4022,417,0.001395616,0.006575089,0,0,0.001960784,0.098039216,297,120
group_1710,4023,194,0.000324874,0.001356104,0,0,0,0.010638298,170,24
amgK,4024,417,0.001496145,0.001611258,0,0.000995025,0.002985075,0.005970149,296,121
thiE,4025,416,0.001612588,0.001426323,0,0.001618123,0.001618123,0.008090615,295,121
dam,4026,7,0,0,0,0,0,0,0,7
rnr,4027,412,0.015169945,0.071673765,0.001254705,0.006273526,0.013383522,0.82183187,291,121
xanQ_2,4028,411,0.030214241,0.021180711,0.015015015,0.03003003,0.051051051,0.072072072,294,117
yhdE,4029,387,0.032607401,0.043112869,0,0.000894454,0.067084079,0.46332737,272,115
group_2501,4031,12,0.000795718,0.001873819,0,0,0,0.005208333,11,1
group_3025,4032,7,0.001855288,0.001893545,0,0,0.003787879,0.003787879,5,2
group_1923,4034,223,0,0,0,0,0,0,179,44
group_1750,4035,418,0.000206205,0.000983088,0,0,0,0.009661836,298,120
group_1485,4036,158,0.009586594,0.013049086,0,0.00170068,0.008503401,0.039115646,90,68
cc4,4038,419,0.000272642,0.00062994,0,0,0,0.004807692,298,121
lutA,4039,417,0.006592328,0.06340254,0,0,0.001282051,0.778205128,296,121
group_269,4040,15,0.398879142,0.293049957,0.118421053,0.350877193,0.587719298,0.858552632,15,0
group_800,4041,393,0.017916317,0.062573503,0,0.003144654,0.003144654,0.591194969,288,105
dpnA,4043,418,0.240598025,0.19879776,0.051851852,0.3,0.42345679,0.590123457,297,121
group_3156,4045,2,0,0,0,0,0,0,0,2
group_1850,4047,277,0.001338229,0.001883827,0,0,0.003584229,0.007168459,165,112
group_1004,4049,4,0.206812652,0.253383285,0.003649635,0.0243309,0.52676399,0.545012165,4,0
group_1623,4050,7,0.008503401,0.010239451,0,0,0.020833333,0.020833333,0,7
trpB,4051,419,0.00132252,0.001346342,0,0.00166251,0.002493766,0.014962594,298,121
rpiA,4052,418,0.001891844,0.001680623,0,0.001488095,0.00297619,0.007440476,297,121
pilE_14,4053,3,0.320892321,0.316374364,0,0.104247104,0.617760618,0.722007722,0,3
rpoZ,4055,419,0.000183043,0.000927828,0,0,0,0.009661836,298,121
group_1405,4056,414,0.001538058,0.022102127,0,0,0,0.319148936,295,119
group_1222,4057,419,0.002043414,0.005571787,0,0.001071811,0.002143623,0.033226152,298,121
